Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""Object Repository/DDV/Page_Didongviet.vn - in thoi, Tablet, ng h,_4e2c42/div_ng k_flex h-full flex-col justify-betwe_6cc556""))",Chrome 125.0.0.0,,,01-06-2024 00:16:43,01-06-2024 00:16:44,1.729s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:16:44,01-06-2024 00:16:51,7.120s,PASSED
,,,,,,,
Test Cases/DDV/check-samsung,Chrome 125.0.0.0,,,01-06-2024 00:16:51,01-06-2024 00:17:41,49.342s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:16:52,01-06-2024 00:16:56,3.672s,PASSED
"navigateToUrl(""https://didongviet.vn/"")",Chrome 125.0.0.0,,,01-06-2024 00:16:56,01-06-2024 00:17:31,35.447s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/DDV/Page_Didongviet.vn - in thoi, Tablet, ng h,_4e2c42/div_Samsung Chnh HngGalaxy Z Flip5Galaxy Z _6d232a""))",Chrome 125.0.0.0,,,01-06-2024 00:17:31,01-06-2024 00:17:34,3.435s,PASSED
"verifyElementText(findTestObject(""Object Repository/DDV/Page_Didongviet.vn - in thoi, Tablet, ng h,_4e2c42/a_Samsung Chnh Hng""), ""Samsung Chính Hãng"")",Chrome 125.0.0.0,,,01-06-2024 00:17:34,01-06-2024 00:17:38,4.009s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:17:38,01-06-2024 00:17:41,2.261s,PASSED
,,,,,,,
Test Cases/DDV/check-show-room,Chrome 125.0.0.0,,,01-06-2024 00:17:41,01-06-2024 00:18:10,29.323s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:17:41,01-06-2024 00:17:45,3.879s,PASSED
"navigateToUrl(""https://didongviet.vn/"")",Chrome 125.0.0.0,,,01-06-2024 00:17:45,01-06-2024 00:17:54,8.675s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/DDV/Page_Didongviet.vn - in thoi, Tablet, ng h,_4e2c42/div_iPhone VNA Chnh ThngiPhone 15 SeriesiPh_f6f959""), 0)",Chrome 125.0.0.0,,,01-06-2024 00:17:54,01-06-2024 00:17:56,1.989s,PASSED
"verifyElementText(findTestObject(""Object Repository/DDV/Page_Didongviet.vn - in thoi, Tablet, ng h,_4e2c42/a_iPhone VNA Chnh Thng""), ""iPhone VN/A Chính Thống"")",Chrome 125.0.0.0,,,01-06-2024 00:17:56,01-06-2024 00:17:57,0.754s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:17:57,01-06-2024 00:18:10,13.571s,PASSED
