Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:10:48,01-06-2024 00:11:24,35.567s,PASSED
,,,,,,,
Test Cases/KBB/test_button_4,Chrome 125.0.0.0,,,01-06-2024 00:11:24,01-06-2024 00:12:00,36.737s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:11:24,01-06-2024 00:11:30,6.004s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,01-06-2024 00:11:30,01-06-2024 00:11:42,11.690s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 125.0.0.0,,,01-06-2024 00:11:42,01-06-2024 00:11:42,0.046s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/h2_Your Car Guide""), ""Your Car Guide"")",Chrome 125.0.0.0,,,01-06-2024 00:11:42,01-06-2024 00:11:46,3.462s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:11:46,01-06-2024 00:12:00,14.803s,PASSED
,,,,,,,
Test Cases/KBB/test_click-button-1,Chrome 125.0.0.0,,,01-06-2024 00:19:46,01-06-2024 00:20:49,1m - 3.399s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:19:46,01-06-2024 00:19:52,5.601s,PASSED
"navigateToUrl(""https://www.kbb.com/whats-my-car-worth/"")",Chrome 125.0.0.0,,,01-06-2024 00:19:52,01-06-2024 00:20:11,19.414s,PASSED
"verifyElementText(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/h2_New Cars by Make""), ""New Cars by Make"")",Chrome 125.0.0.0,,,01-06-2024 00:20:11,01-06-2024 00:20:49,38.290s,FAILED
,,,,,,,
Test Cases/KBB/test_click_button,Chrome 125.0.0.0,,,01-06-2024 00:20:49,01-06-2024 00:21:42,53.148s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:20:50,01-06-2024 00:20:52,2.416s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,01-06-2024 00:20:52,01-06-2024 00:21:07,14.658s,PASSED
"click(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/span_Price NewUsed""))",Chrome 125.0.0.0,,,01-06-2024 00:21:07,01-06-2024 00:21:42,35.094s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:21:42,01-06-2024 00:21:42,0.745s,PASSED
,,,,,,,
Test Cases/KBB/test_footer,Chrome 125.0.0.0,,,01-06-2024 00:21:42,01-06-2024 00:22:00,17.206s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:21:43,01-06-2024 00:21:45,1.731s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,01-06-2024 00:21:45,01-06-2024 00:21:55,10.568s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 125.0.0.0,,,01-06-2024 00:21:55,01-06-2024 00:21:55,0.070s,PASSED
"click(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/a_FAQ""))",Chrome 125.0.0.0,,,01-06-2024 00:21:55,01-06-2024 00:21:59,3.748s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:21:59,01-06-2024 00:22:00,0.605s,PASSED
,,,,,,,
Test Cases/KBB/test_logo,Chrome 125.0.0.0,,,01-06-2024 00:22:00,01-06-2024 00:22:13,12.995s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:22:00,01-06-2024 00:22:01,1.314s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,01-06-2024 00:22:01,01-06-2024 00:22:09,7.944s,PASSED
"verifyElementText(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/h2_Shop Best Cars""), ""Shop Best Cars"")",Chrome 125.0.0.0,,,01-06-2024 00:22:09,01-06-2024 00:22:12,3.290s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:22:12,01-06-2024 00:22:13,0.402s,PASSED
,,,,,,,
Test Cases/KBB/test_menu_1,Chrome 125.0.0.0,,,01-06-2024 00:22:13,01-06-2024 00:22:27,13.834s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:22:13,01-06-2024 00:22:14,1.227s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,01-06-2024 00:22:14,01-06-2024 00:22:22,7.476s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 125.0.0.0,,,01-06-2024 00:22:22,01-06-2024 00:22:22,0.309s,PASSED
"click(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/a_Contact Us""))",Chrome 125.0.0.0,,,01-06-2024 00:22:22,01-06-2024 00:22:27,4.591s,PASSED
,,,,,,,
Test Cases/KBB/test_menu_2,Chrome 125.0.0.0,,,01-06-2024 00:23:04,01-06-2024 00:23:21,16.617s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:23:04,01-06-2024 00:23:06,1.398s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,01-06-2024 00:23:06,01-06-2024 00:23:20,14.462s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 125.0.0.0,,,01-06-2024 00:23:20,01-06-2024 00:23:20,0.037s,PASSED
acceptAlert(),Chrome 125.0.0.0,,,01-06-2024 00:23:20,01-06-2024 00:23:21,0.683s,FAILED
,,,,,,,
Test Cases/KBB/test_title_text,Chrome 125.0.0.0,,,01-06-2024 00:23:21,01-06-2024 00:23:41,20.278s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:23:21,01-06-2024 00:23:24,2.370s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,01-06-2024 00:23:24,01-06-2024 00:23:33,9.631s,PASSED
"verifyElementText(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_Sign In-fe7-68a-fe4""), ""Sign In"")",Chrome 125.0.0.0,,,01-06-2024 00:23:33,01-06-2024 00:23:39,5.350s,PASSED
"click(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_Sign In-fe7-68a-fe4""))",Chrome 125.0.0.0,,,01-06-2024 00:23:39,01-06-2024 00:23:41,2.172s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:23:41,01-06-2024 00:23:41,0.388s,PASSED
