Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"navigateToUrl(""https://sutrixgroup.com/en/"")",Chrome 125.0.0.0,,,28-05-2024 21:55:27,28-05-2024 21:55:40,13.582s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:55:40,28-05-2024 21:55:41,0.181s,PASSED
,,,,,,,
Test Cases/Sutrix/click-work,Chrome 125.0.0.0,,,28-05-2024 21:55:41,28-05-2024 21:56:45,1m - 4.394s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:55:41,28-05-2024 21:55:42,1.073s,PASSED
"navigateToUrl(""https://sutrixgroup.com/en/"")",Chrome 125.0.0.0,,,28-05-2024 21:55:42,28-05-2024 21:56:12,30.486s,PASSED
"click(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/a_Work""))",Chrome 125.0.0.0,,,28-05-2024 21:56:12,28-05-2024 21:56:45,32.304s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:56:45,28-05-2024 21:56:45,0.408s,PASSED
,,,,,,,
Test Cases/Sutrix/partner-click,Chrome 125.0.0.0,,,28-05-2024 21:56:45,28-05-2024 21:57:20,35.486s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:56:45,28-05-2024 21:56:47,1.470s,PASSED
"navigateToUrl(""https://sutrixgroup.com/en/"")",Chrome 125.0.0.0,,,28-05-2024 21:56:47,28-05-2024 21:57:10,23.109s,PASSED
"click(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/a_Partnerships""))",Chrome 125.0.0.0,,,28-05-2024 21:57:10,28-05-2024 21:57:20,10.089s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:57:20,28-05-2024 21:57:20,0.694s,PASSED
