Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Verify_Clickable_Bottom_To_Top,Chrome 125.0.0.0,,,27-05-2024 22:23:57,27-05-2024 22:24:08,10.850s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Clickable_To_Top_Button,Chrome 125.0.0.0,,,27-05-2024 22:23:58,27-05-2024 22:24:04,6.455s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,27-05-2024 22:23:58,27-05-2024 22:24:00,2.203s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,27-05-2024 22:24:00,27-05-2024 22:24:03,3.099s,PASSED
"scrollToElement(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Copyright  CURA Healthcare Service 2024""), 0)",Chrome 125.0.0.0,,,27-05-2024 22:24:03,27-05-2024 22:24:04,0.445s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,27-05-2024 22:24:04,27-05-2024 22:24:04,0.311s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Click_To_Top_Botton,Chrome 125.0.0.0,,,27-05-2024 22:24:04,27-05-2024 22:24:08,4.168s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,27-05-2024 22:24:04,27-05-2024 22:24:05,0.864s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,27-05-2024 22:24:05,27-05-2024 22:24:08,2.818s,PASSED
"scrollToElement(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Copyright  CURA Healthcare Service 2024""), 0)",Chrome 125.0.0.0,,,27-05-2024 22:24:08,27-05-2024 22:24:08,0.307s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,27-05-2024 22:24:08,27-05-2024 22:24:08,0.155s,PASSED
