Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Verify_Social_Icon,Chrome 125.0.0.0,,,28-05-2024 21:43:37,28-05-2024 21:43:58,20.314s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Dribbble_Ico,Chrome 125.0.0.0,,,28-05-2024 21:43:38,28-05-2024 21:43:45,7.493s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:43:38,28-05-2024 21:43:41,2.843s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,28-05-2024 21:43:41,28-05-2024 21:43:44,2.896s,PASSED
"verifyElementPresent(findTestObject(""Page_CURA Healthcare Service/i_infokatalon.com_fa fa-dribbble fa-fw fa-3x""), 0)",Chrome 125.0.0.0,,,28-05-2024 21:43:44,28-05-2024 21:43:45,0.728s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:43:45,28-05-2024 21:43:45,0.341s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Facebook_Ico,Chrome 125.0.0.0,,,28-05-2024 21:43:45,28-05-2024 21:43:52,6.433s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:43:45,28-05-2024 21:43:47,1.789s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,28-05-2024 21:43:47,28-05-2024 21:43:50,3.018s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-facebook fa-fw fa-3x""), 0)",Chrome 125.0.0.0,,,28-05-2024 21:43:50,28-05-2024 21:43:51,0.449s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:43:51,28-05-2024 21:43:52,0.935s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Twitter_Ico,Chrome 125.0.0.0,,,28-05-2024 21:43:52,28-05-2024 21:43:58,5.996s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:43:52,28-05-2024 21:43:53,1.238s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,28-05-2024 21:43:53,28-05-2024 21:43:56,3.019s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-facebook fa-fw fa-3x""), 0)",Chrome 125.0.0.0,,,28-05-2024 21:43:56,28-05-2024 21:43:56,0.663s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:43:56,28-05-2024 21:43:58,1.034s,PASSED
