Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 125.0.0.0,,,25-05-2024 10:35:05,25-05-2024 10:35:06,0.791s,PASSED
"navigateToUrl(""https://sutrixgroup.com/en/"")",Chrome 125.0.0.0,,,25-05-2024 10:35:06,25-05-2024 10:35:08,2.124s,PASSED
"click(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/button_Accept all""))",Chrome 125.0.0.0,,,25-05-2024 10:35:08,25-05-2024 10:35:10,1.418s,PASSED
"click(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/div_Build Compelling ExperiencesWith over 2_5e97cc""))",Chrome 125.0.0.0,,,25-05-2024 10:35:10,25-05-2024 10:35:11,1.030s,PASSED
"click(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/button_Contact Us_btn btn-scroll-to""))",Chrome 125.0.0.0,,,25-05-2024 10:35:11,25-05-2024 10:35:11,0.400s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,25-05-2024 10:35:11,25-05-2024 10:35:12,1.146s,PASSED
,,,,,,,
Test Cases/Sutrix/check-visit-japans-site,Chrome 125.0.0.0,,,25-05-2024 10:35:12,25-05-2024 10:35:18,5.982s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,25-05-2024 10:35:12,25-05-2024 10:35:13,0.668s,PASSED
"navigateToUrl(""https://sutrixgroup.com/en/"")",Chrome 125.0.0.0,,,25-05-2024 10:35:13,25-05-2024 10:35:15,2.340s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/a_Visit Japan Site""), 0)",Chrome 125.0.0.0,,,25-05-2024 10:35:15,25-05-2024 10:35:17,1.516s,PASSED
"click(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/a_Visit Japan Site""))",Chrome 125.0.0.0,,,25-05-2024 10:35:17,25-05-2024 10:35:18,1.194s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,25-05-2024 10:35:18,25-05-2024 10:35:18,0.199s,PASSED
,,,,,,,
Test Cases/Sutrix/click-approaches,Chrome 125.0.0.0,,,25-05-2024 10:35:18,25-05-2024 10:35:24,5.709s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,25-05-2024 10:35:18,25-05-2024 10:35:19,0.764s,PASSED
"navigateToUrl(""https://sutrixgroup.com/en/"")",Chrome 125.0.0.0,,,25-05-2024 10:35:19,25-05-2024 10:35:21,2.242s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/a_Approach""), 0)",Chrome 125.0.0.0,,,25-05-2024 10:35:21,25-05-2024 10:35:22,1.279s,PASSED
"click(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/a_Approach""))",Chrome 125.0.0.0,,,25-05-2024 10:35:22,25-05-2024 10:35:24,1.113s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,25-05-2024 10:35:24,25-05-2024 10:35:24,0.249s,PASSED
,,,,,,,
Test Cases/Sutrix/click-service,Chrome 125.0.0.0,,,25-05-2024 10:35:24,25-05-2024 10:35:27,3.216s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,25-05-2024 10:35:24,25-05-2024 10:35:25,0.756s,PASSED
"navigateToUrl(""https://sutrixgroup.com/en/"")",Chrome 125.0.0.0,,,25-05-2024 10:35:25,25-05-2024 10:35:27,2.205s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,25-05-2024 10:35:27,25-05-2024 10:35:27,0.190s,PASSED
,,,,,,,
Test Cases/Sutrix/click-work,Chrome 125.0.0.0,,,25-05-2024 10:35:27,25-05-2024 10:35:33,5.800s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,25-05-2024 10:35:27,25-05-2024 10:35:28,0.702s,PASSED
"navigateToUrl(""https://sutrixgroup.com/en/"")",Chrome 125.0.0.0,,,25-05-2024 10:35:28,25-05-2024 10:35:30,2.255s,PASSED
"click(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/a_Work""))",Chrome 125.0.0.0,,,25-05-2024 10:35:30,25-05-2024 10:35:32,2.444s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,25-05-2024 10:35:32,25-05-2024 10:35:33,0.334s,PASSED
,,,,,,,
Test Cases/Sutrix/partner-click,Chrome 125.0.0.0,,,25-05-2024 10:35:33,25-05-2024 10:35:39,6.644s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,25-05-2024 10:35:33,25-05-2024 10:35:34,0.742s,PASSED
"navigateToUrl(""https://sutrixgroup.com/en/"")",Chrome 125.0.0.0,,,25-05-2024 10:35:34,25-05-2024 10:35:36,2.121s,PASSED
"click(findTestObject(""Object Repository/Sutrix/Page_Sutrix Group  Global System Integrator/a_Partnerships""))",Chrome 125.0.0.0,,,25-05-2024 10:35:36,25-05-2024 10:35:39,3.520s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,25-05-2024 10:35:39,25-05-2024 10:35:39,0.209s,PASSED
